saleid|itemid|customerid|storeid|time|qty|pricerange
77432|14026|16719|77|97|42|3
96452|8430|9295|26|73|15|2
61948|11450|6680|19|73|15|1 
32132|19066|65|83|73|1|1 
26082|8621|3412|64|98|46|1 
72090|11774|7941|99|73|33|5
20542|9230|3412|64|34|43|2
77044|9211|1176|16|61|9|2
18835|6164|2481|52|73|30|1 
21908|7519|15723|74|34|28|5
22963|7519|8397|83|65|23|1 
12878|13012|8744|74|27|30|1 
68121|12968|6440|99|45|22|1 
94727|9732|5746|60|41|4|1 
60689|9876|19444|49|43|18|1 
23374|8327|8397|12|73|8|1 
19532|6803|8260|84|55|37|1 
59022|11483|16719|69|5|44|1 
45005|9809|10880|76|73|15|1 
93380|11883|4288|72|73|38|1 
24211|7336|16589|78|7|38|1 
14429|8225|7251|26|35|35|4
96610|7856|11193|33|73|15|4
78322|9774|18471|85|73|15|1 
6025|11171|16719|35|73|36|4
97334|9002|1328|21|73|29|1 
19218|13846|1083|51|83|9|1 
31063|12059|6885|96|73|22|2
88446|12511|8397|24|6|13|4
15072|9892|8397|3|73|20|1 
12921|12507|9989|5|73|20|1 
91075|11712|6967|27|73|34|1 
53563|10562|8397|50|84|21|1 
79243|9276|19605|19|73|49|2
78969|10019|1082|52|73|27|2
90112|12839|8536|47|73|42|1 
90133|8524|1235|31|73|1|1 
99911|7190|3777|72|73|16|1 
14241|11265|12801|68|73|22|1 
70770|5794|19593|4|48|38|2
35331|9290|5696|1|73|4|1 
55831|11445|1826|43|27|27|2
80576|8211|11356|54|73|24|2
73112|13137|19445|71|73|36|3
90811|11850|5746|81|73|24|4
69114|12853|8397|7|73|46|1 
3511|7344|5746|36|73|49|2
49613|13325|6202|91|16|45|1 
65513|13090|8397|92|73|1|2
29093|9562|2860|92|73|21|2
73174|11585|8397|49|73|16|2
40615|11651|6390|86|73|8|1 
11576|11466|16566|48|1|32|2
6355|9914|4032|67|54|22|5
42723|9037|7475|59|96|26|1 
42155|11048|607|95|73|16|1 
60129|9551|9459|91|32|31|1 
68866|11402|16509|38|73|26|2
45226|10846|12236|36|73|48|1 
90268|9434|1785|19|73|4|1 
10702|11727|18914|99|73|46|2
65767|8404|8397|50|73|36|1 
44678|10672|19859|73|73|31|4
6029|8491|5429|8|92|40|1 
73835|15639|5696|43|3|47|1 
98802|9501|14396|57|73|20|1 
32542|7033|5345|23|16|18|1 
68157|9195|8397|59|34|4|3
29914|10094|8858|53|73|5|1 
3488|11485|8397|44|73|47|1 
47466|11306|16868|85|6|24|1 
11255|8600|5746|79|73|30|1 
5266|11700|18449|1|73|9|4
32774|6660|5746|65|73|21|2
52973|9523|652|88|73|25|2
4390|10518|7079|51|73|23|4
42729|8065|233|31|73|43|1 
47343|8443|1328|27|73|10|4
19190|7919|8397|34|73|7|1 
36155|10876|16946|52|73|29|1 
37190|10840|11312|97|73|45|1 
93105|9398|11782|8|73|32|1 
86948|8432|18324|63|2|44|3
35871|6532|1528|16|3|31|1 
62267|10083|6646|17|73|7|1 
39792|9690|5746|25|70|50|3
20420|10947|5746|89|73|2|2
2403|7783|5104|54|16|27|1 
31183|12720|6885|37|41|49|1 
80932|7725|16868|76|73|48|3
24997|10136|17518|6|73|9|4
37058|9623|2272|95|73|15|1 
47109|10879|5746|71|97|26|1 
60674|6878|5198|23|73|2|1 
19209|11059|5663|18|73|12|2
40781|14933|17235|4|73|3|4
36035|9234|5054|11|50|13|1 
39032|8353|4027|17|73|28|3
95099|8936|12301|52|73|5|4
61684|10090|8397|99|84|35|1 
79907|12620|17152|79|50|8|1 
26871|8016|10942|5|93|19|1 
73730|13129|14616|14|73|6|1 
16992|12786|8397|64|73|26|1 
76925|9026|13526|30|16|21|1 
93330|8177|17306|68|82|17|1 
27944|8376|8977|70|73|10|3
38011|8905|1943|19|92|16|2
61717|8353|17569|54|73|44|1 
73184|11244|12059|37|73|15|1 
71547|10911|12935|6|73|6|3
52079|13003|15676|89|95|50|1 
48966|11711|7747|42|29|4|2
98049|10905|16566|88|63|36|2
66014|11110|11032|11|64|6|1 
53977|4093|8397|49|73|16|1 
53700|10674|5746|4|73|14|4
53627|8154|17880|7|73|18|1 
52478|6215|8397|92|16|7|5
94588|10391|12452|18|73|3|1 
20730|10148|8397|2|73|36|1 
42459|10220|4973|100|73|21|5
78034|9958|19445|96|28|23|2
30042|11669|8397|47|92|9|1 
89227|11547|5746|6|73|49|5
76700|10578|9991|32|73|33|1 
75917|12417|12789|73|73|8|3
49450|19015|1864|34|73|44|1 
52220|10931|14366|77|50|33|1 
79864|8498|13316|74|73|49|1 
13625|6893|5746|39|44|8|1 
73621|11337|1225|91|73|33|1 
44704|13718|8397|62|73|12|1 
69579|14226|18933|31|26|20|4
70648|9130|14689|60|98|30|2
9000|8539|16719|81|73|9|1 
20843|10151|16136|65|73|17|1 
47220|12168|8397|41|95|12|2
25186|10546|8397|1|73|23|4
56785|8185|9459|98|73|42|1 
62475|8574|1172|13|79|5|1 
3470|6203|19305|50|73|42|1 
81501|10257|10526|98|38|29|1 
9756|9198|3956|16|32|33|1 
3083|12225|7343|57|73|37|3
46171|7732|5696|99|73|38|3
78158|8467|18415|32|49|6|1 
33254|6851|5746|95|16|36|1 
27525|4641|5746|5|73|32|1 
68282|8015|8397|5|79|12|1 
76506|11592|5740|13|79|43|2
96259|11203|18183|93|73|36|3
21632|8813|19859|47|73|30|1 
54158|11644|5696|29|48|3|3
78784|11642|8397|65|73|33|1 
51386|10694|8397|99|73|41|1 
68513|6864|6326|82|31|40|1 
38638|7548|8397|97|95|44|1 
3647|10927|8397|95|73|37|1 
63774|1496|8397|44|98|30|1 
9519|11847|8397|54|73|29|1 
76041|9243|5491|11|73|7|4
44336|9682|8397|49|73|34|1 
43933|3109|10458|75|86|50|1 
77356|7507|3412|21|95|1|1 
17950|7498|5746|75|31|23|1 
20976|10041|5356|61|73|44|4
22422|8905|6291|17|73|15|2
78803|43|5912|87|73|37|2
78873|10932|6858|32|73|42|1 
58945|14121|5746|20|73|32|4
14846|11739|8397|9|16|42|1 
34129|16033|16868|50|95|46|2
50984|12368|15734|72|73|40|2
64317|12331|18180|12|73|18|1 
39826|8178|13942|7|59|25|5
18400|6226|6865|48|29|34|1 
41905|8314|1693|78|97|50|4
82927|11502|12802|68|73|16|1 
29499|8854|6010|18|95|38|5
58409|8557|5713|49|73|7|4
36074|13479|4973|28|39|32|1 
14364|9325|8397|95|63|14|1 
14138|10715|4450|82|22|23|1 
84773|10954|12935|26|70|9|2
51956|9398|8397|15|73|30|1 
93711|6684|4013|31|73|34|5
18782|9809|5746|15|73|2|1 
95844|12825|17880|99|73|22|1 
54583|9119|8397|82|35|37|2
32106|9546|14222|63|95|4|1 
27551|9797|16868|52|73|43|1 
20229|12173|16868|56|73|44|2
87164|10327|8397|13|16|34|4
95059|8402|13304|53|92|34|2
43305|6466|5746|49|61|35|4
37441|9565|100|81|92|2|4
29826|10654|16868|32|73|31|2
848|11229|9377|90|8|35|2
67520|8227|8397|7|92|10|5
11124|7460|17690|9|73|19|2
71313|10719|13072|13|36|23|3
80917|10779|8397|89|73|17|2
95948|12839|8038|66|9|49|5
98813|6765|1387|17|73|38|2
22004|6121|6291|58|51|19|2
59560|6907|10593|44|95|9|1 
49455|8291|14488|25|95|10|1 
90432|11212|7959|21|16|23|1 
29159|12981|7000|26|82|14|1 
49462|10142|7427|29|68|18|2
78410|6965|8397|30|73|15|1 
79099|11385|10925|5|73|42|1 
85572|11417|7650|2|92|46|1 
71310|11294|6977|34|16|41|3
77970|11140|1910|9|73|32|3
3890|8786|15430|98|95|46|1 
2070|8480|16719|42|73|36|1 
93690|10544|18257|56|73|38|3
20200|12616|8397|31|68|48|1 
66091|10230|8397|24|73|36|2
52689|7885|18262|86|16|48|2
4467|7432|8397|85|73|48|5
35633|11900|5272|51|73|39|4
36087|10992|7079|45|73|8|3
7876|13510|9187|15|43|20|1 
52386|6043|8397|85|73|14|2
31633|10797|1202|36|95|17|1 
69495|10300|5696|75|73|35|1 
55526|11953|2504|42|73|17|5
37717|8185|5746|71|73|6|5
72228|10630|8397|21|32|34|1 
63761|10258|17880|11|73|46|2
50652|11578|13690|83|48|44|5
2979|10454|7079|88|73|48|1 
90123|10730|17880|58|73|48|3
59583|7810|19305|28|73|42|2
18150|8749|10317|40|22|42|1 
92486|10264|12642|47|73|1|4
31617|12730|5746|71|94|34|1 
73181|11048|18535|27|16|6|1 
43322|10499|14551|51|73|44|1 
50287|9727|8304|96|48|1|1 
58193|10200|8397|56|50|28|1 
51916|10142|8397|17|92|11|2
68339|6048|17162|82|16|15|2
19035|9955|17880|45|73|32|3
44213|10290|16169|81|73|7|1 
43829|12214|8397|78|73|27|1 
52123|7450|5746|12|70|39|1 
3244|12717|2176|38|73|20|2
1025|12308|15750|20|46|25|2
74183|13209|17332|28|73|5|1 
42974|8222|6202|36|73|31|1 
73222|11654|13599|49|73|27|1 
17841|648|8397|5|73|10|4
22909|6926|19268|49|16|43|1 
71868|10908|3843|18|79|33|3
2828|13861|18384|67|73|1|1 
59179|10698|6714|71|48|12|1 
71867|9164|8397|98|73|21|1 
89386|12769|17853|42|47|7|1 
87369|11827|12053|27|39|11|1 
97996|8317|8397|19|73|45|1 
59461|13939|7749|56|73|11|3
43491|13903|7580|57|73|8|1 
87110|9361|16819|66|73|4|1 
41567|11429|14479|47|34|30|1 
28051|11305|5936|69|73|35|1 
28324|11658|8397|73|10|21|4
37846|6683|12935|41|14|30|1 
58893|8384|17880|2|68|44|1 
8278|8019|17880|92|91|47|1 
22881|12384|5746|37|60|5|1 
41151|7094|16806|45|73|16|1 
99760|6974|18615|74|73|32|2
55693|6647|19442|36|92|4|1 
63443|7986|4835|45|22|7|1 
94318|11084|6626|91|99|42|1 
93335|13496|2433|59|20|12|1 
49482|11556|5373|80|73|6|4
10134|7762|2272|14|73|27|5
94176|6495|7425|72|79|43|4
40702|7922|6202|86|79|31|1 
50192|8093|17880|45|73|4|1 
70204|13243|8397|88|43|41|1 
62123|8212|17162|91|79|25|2
92444|13517|11785|63|73|26|3
69745|10897|13279|75|73|27|1 
7081|8745|1773|53|16|41|1 
91315|9955|6714|92|73|8|1 
38620|12463|6706|24|95|18|1 
58601|10670|17486|10|73|45|2
44079|10355|5746|14|34|13|1 
41215|6723|16719|73|73|13|1 
45064|10867|7475|27|61|27|3
93848|6466|8397|19|73|38|1 
71886|7533|14494|17|73|45|1 
1007|7054|12485|40|73|1|2
66359|9511|8397|84|73|29|1 
97023|6952|13871|2|21|17|1 
41091|8241|17772|22|31|37|3
41366|10306|12956|38|73|20|1 
42803|11292|14480|91|73|47|2
58455|10917|12656|85|73|15|5
99641|8095|15759|18|73|21|1 
76275|10160|19831|12|11|29|5
88263|16037|8551|81|16|30|1 
82777|10652|8397|87|7|22|1 
61380|3530|8397|100|20|16|1 
59043|8745|16639|44|73|12|1 
10107|10801|1634|1|50|48|4
65027|11359|19190|1|73|46|1 
45353|10626|5246|69|34|7|1 
92680|11789|5806|5|96|4|5
64684|9069|6202|13|73|28|1 
92417|9245|12342|83|73|32|1 
43133|8407|7288|83|73|38|1 
28508|8563|8397|85|73|11|1 
61614|7928|19335|81|73|17|1 
39301|10823|3101|43|95|9|1 
55004|11261|14015|88|44|43|1 
74845|13998|16364|31|16|28|1 
58870|7754|5746|34|73|8|2
71643|11771|8397|14|73|16|1 
94645|11704|16719|48|43|23|5
73321|10306|6622|64|20|30|1 
56885|9754|5746|93|21|3|4
38147|13824|11673|36|97|34|2
3681|8735|8397|60|16|48|1 
61487|8018|8397|79|73|35|1 
85938|13083|4635|22|92|38|1 
60238|9101|5729|57|73|50|2
12982|9169|8397|97|73|5|1 
58854|13746|8397|13|95|31|1 
13971|8932|1552|4|50|12|1 
7986|9153|668|91|73|1|1 
57540|11519|17880|31|3|31|4
66530|13476|8397|61|43|45|1 
8331|11582|8531|10|65|18|1 
96976|10883|16475|14|48|45|1 
45368|8170|8397|64|73|6|1 
70608|9702|17130|86|62|6|1 
97871|12926|8397|67|73|28|4
5359|9983|8397|80|85|19|1 
33245|10270|19365|43|73|21|3
66763|10961|19778|97|73|17|1 
69229|12982|8397|78|73|35|1 
56731|10668|8397|21|41|32|1 
43250|11160|8397|5|73|10|2
85599|4070|8802|63|73|3|5
51457|13128|8397|48|73|6|1 
84782|9271|2469|71|73|45|1 
38640|10600|5884|57|50|37|2
39412|12543|11072|55|95|38|1 
69788|8498|1526|85|73|44|1 
4375|13904|8397|75|79|1|3
82471|10758|1146|37|95|32|1 
35629|8336|4354|45|73|12|1 
36684|6244|8397|18|16|30|2
60873|8617|789|9|82|49|4
95320|7102|5816|36|75|42|2
1620|6669|5936|26|27|49|4
32271|8912|4476|3|73|48|1 
58691|8467|14837|59|12|44|2
78932|9176|610|3|73|29|1 
94677|6751|18088|20|73|5|1 
57833|6303|7504|41|73|47|1 
64120|8279|17854|3|59|43|1 
15577|11275|8397|19|34|32|2
40296|13586|935|89|48|13|4
56848|6906|18973|26|75|38|2
1166|10645|10939|69|97|7|2
66927|11560|11160|57|73|15|1 
28812|9982|8237|20|79|13|1 
79334|8159|4973|95|84|6|1 
15618|7087|16719|86|67|20|1 
72792|9959|15759|64|82|20|1 
82076|9492|6198|66|73|9|3
58083|8506|12546|79|93|47|3
79933|11911|8397|42|43|23|1 
49370|9108|6765|90|73|12|1 
44776|9351|8397|34|73|17|1 
8427|8752|10027|34|63|9|1 
39936|10083|12485|55|73|30|1 
80973|8844|395|13|73|32|1 
87810|10692|13572|86|31|30|1 
51685|6848|178|69|55|36|4
3891|8637|8802|93|73|18|1 
80140|9166|1718|70|73|23|1 
15501|11965|13438|5|5|1|4
8396|11724|4653|100|61|10|5
81268|11475|10713|7|73|23|1 
78276|12423|1552|7|14|21|1 
25590|9142|3721|91|62|13|2
36754|8951|8765|25|73|22|1 
86320|10474|5746|47|15|5|5
61631|6484|14810|49|73|29|3
34007|7174|8397|52|73|17|1 
60011|8386|5243|26|92|4|2
40596|6721|16421|49|73|43|1 
3262|11927|17176|90|92|18|4
76823|9184|6993|18|73|49|5
14770|9461|8397|47|73|1|3
15910|11525|8397|55|73|1|1 
25160|9463|9768|36|73|17|1 
13330|9199|8397|20|73|36|1 
30949|11992|3512|57|73|22|2
63808|13078|16280|48|73|17|3
80540|10290|15438|65|73|44|1 
98137|9046|7891|29|76|3|3
9779|19953|262|5|73|33|1 
10343|8310|15512|27|73|39|1 
140|10365|5746|40|73|17|5
98519|4207|17832|85|31|7|2
13158|11228|8893|71|73|39|3
14013|11322|16682|36|73|32|2
53899|7932|14868|21|73|39|2
10455|11672|13124|66|73|6|1 
16967|11681|5696|66|92|2|1 
33959|11422|8397|73|16|49|5
71639|10250|10702|57|74|40|1 
11546|10656|5746|19|73|36|1 
78189|10587|12296|18|73|7|2
37804|11312|17989|27|49|35|1 
47030|12843|3386|10|94|32|4
78815|10868|4973|29|73|33|1 
49493|6141|19445|32|73|29|5
776|19492|8397|76|73|8|1 
52684|11827|13184|51|39|43|1 
83465|13341|17176|37|73|14|4
443|8038|14546|14|73|7|1 
11074|11680|262|98|56|27|1 
62131|6498|8397|25|73|27|5
1413|8990|2481|36|73|3|1 
32184|1861|8304|17|50|17|1 
53072|8652|17412|10|73|31|1 
12028|7477|17880|4|93|46|1 
91947|7856|4851|52|73|48|1 
48960|11579|4973|40|55|5|3
82525|9679|19860|66|24|32|3
47788|10286|8397|23|80|46|1 
23085|10614|8397|71|98|27|1 
42975|10786|8397|7|73|28|1 
46212|8874|19352|57|84|27|1 
24275|11494|10584|82|45|4|1 
47540|10723|17146|66|73|30|1 
85955|9436|12350|7|73|9|2
77826|8312|17808|92|50|31|1 
93302|6161|265|29|97|10|1 
78063|9206|18444|39|72|13|1 
8623|9235|16868|27|73|15|2
66971|10722|4421|50|73|1|1 
76175|7455|8397|43|6|46|3
95882|11487|241|78|87|24|1 
26228|8190|19305|19|50|27|1 
62968|11736|9187|84|83|34|3
21202|8872|5034|7|73|34|2
57932|11898|12516|85|92|5|1 
49001|8632|18262|98|73|30|1 
96327|9679|4484|6|92|5|2
34027|8606|12042|31|73|50|1 
16552|10920|15376|64|73|19|2
91013|11557|8397|16|73|13|5
98460|8307|4951|17|73|45|2
41278|10269|16978|79|35|40|1 
29880|9175|7000|28|73|29|1 
60980|9273|8397|10|73|50|1 
35192|8776|8397|26|73|18|4
91276|8409|5746|41|73|19|1 
45400|16994|17880|18|73|33|3
67845|11900|18369|60|73|5|1 
47218|9610|388|75|29|26|5
85071|8040|8397|72|73|13|1 
81913|13482|3792|20|73|26|1 
12170|8614|17684|71|16|11|1 
47954|9191|11582|32|63|30|1 
75979|10139|7130|50|73|38|1 
6309|6936|17880|8|85|11|2
13934|11253|8397|12|73|50|2
62993|8921|5746|8|73|9|1 
17776|8974|17989|74|73|17|1 
74869|11442|8397|29|62|32|1 
5934|8508|9917|48|34|29|1 
86851|6956|6940|33|39|11|4
65794|13980|5746|92|66|7|1 
2333|11784|9358|22|73|33|1 
96|13621|5138|28|10|2|3
21035|7678|11043|66|73|17|5
91764|9479|17880|84|73|9|4
83187|9907|16868|21|73|38|1 
9483|11762|12260|86|41|39|1 
61505|11611|2012|1|16|5|1 
66121|12189|8397|24|40|50|1 
67814|8738|7942|83|16|21|1 
46229|11166|8397|18|73|10|1 
547|10519|861|53|73|38|1 
25453|11811|5746|96|50|22|1 
35116|10963|12123|53|92|45|1 
23113|2750|8397|25|34|43|1 
24989|9322|13923|69|73|38|2
35632|13254|359|82|73|32|1 
73172|9712|14405|50|50|23|2
25196|8865|5746|57|96|24|2
84071|10255|7611|35|76|1|3
62336|9836|7459|35|48|31|1 
74659|9516|5746|52|95|3|4
95327|7424|5746|1|97|9|2
65868|8101|6474|6|73|27|1 
18980|5322|8397|34|73|23|4
88412|8410|8397|56|31|8|1 
17219|11043|12501|92|10|1|2
42413|10514|5746|37|20|43|1 
9726|8775|8397|1|73|45|1 
49048|8493|4354|99|92|36|5
44914|7231|10915|36|48|31|4
50584|9796|11356|32|73|24|1 
27135|10058|3492|15|73|2|3
81179|9196|14837|4|73|41|2
37610|11696|9824|56|6|9|3
41126|9800|17853|9|73|2|1 
97676|12472|17276|79|32|48|4
9205|10887|5696|41|92|21|1 
24441|11503|18721|98|73|11|1 
99328|9101|6169|18|29|47|1 
64858|11874|7588|43|73|25|1 
39487|8271|5746|36|73|18|1 
88586|9471|12552|88|61|28|1 
75408|13232|8397|2|61|43|1 
47804|10853|19330|53|73|33|1 
52009|9897|3139|34|50|29|1 
57490|9641|6587|62|1|28|4
85774|13700|10634|93|75|13|2
99719|8022|8397|48|92|37|1 
36014|8099|2866|65|50|33|3
64018|10033|17176|95|73|36|1 
37399|9197|19445|43|73|7|1 
12442|8526|9864|24|73|11|1 
57314|9324|14815|66|43|47|5
96974|13195|5696|42|73|20|4
53175|8594|19722|99|7|19|1 
26625|9057|2643|48|41|39|2
41037|6373|8397|84|73|12|1 
95138|8487|8397|3|16|16|4
58237|7032|29|37|73|32|1 
40126|7706|5240|6|73|37|1 
51461|11454|16731|81|79|25|1 
76742|12688|17940|19|73|1|2
41377|4725|8397|68|8|42|2
80577|11538|5936|71|73|5|1 
29714|9949|17880|63|73|43|2
58672|11338|7159|60|73|5|5
11015|10160|5984|46|73|40|5
35458|9666|2574|58|43|23|2
60220|13187|8397|13|73|40|1 
90496|11287|14616|1|73|44|1 
90221|13108|7793|69|61|5|1 
6665|10933|4973|93|73|20|1 
77974|10486|17176|10|73|29|3
98996|9266|18391|10|73|24|2
80428|9523|8397|97|80|41|4
63781|9501|13525|80|95|28|1 
48686|9748|14456|19|73|50|1 
89887|13839|4288|90|73|46|1 
13993|11717|6940|65|73|18|5
75768|8931|2949|47|95|16|1 
54240|9778|13413|14|98|20|1 
25959|7977|18528|44|92|25|1 
34886|8555|16219|36|73|48|1 
44423|8138|12420|78|79|16|1 
1174|10315|5746|37|25|10|1 
84789|9711|5746|18|95|25|1 
26124|6839|8001|79|73|7|1 
87259|9133|11984|98|20|9|1 
17910|13673|4034|31|92|27|1 
49388|9962|8397|94|73|11|3
15846|12269|1664|55|92|11|4
99695|9407|7013|58|19|17|2
62945|11685|4507|5|16|12|2
34551|9771|14525|33|33|1|4
31870|9788|8397|24|95|24|2
32561|8675|5746|17|73|10|1 
22424|9320|13571|31|73|17|4
41460|10669|6724|90|20|18|1 
61949|7053|13847|71|92|40|4
78001|13722|12885|67|26|29|1 
60171|6956|19899|3|29|9|5
60439|8183|324|45|16|17|1 
33933|11319|10809|35|6|30|2
46661|11970|10948|2|73|26|1 
40465|9035|12556|24|15|27|1 
4836|7606|4246|11|92|26|1 
99352|7408|7475|9|73|26|2
66153|11248|8397|6|73|26|4
92868|6593|13748|60|41|3|1 
40290|12059|11024|87|73|11|1 
85554|8004|12527|49|53|44|3
50856|11208|17615|37|73|24|1 
7988|9142|17393|10|73|11|2
35850|11308|12485|99|58|13|2
53059|6231|413|71|73|19|1 
90367|10984|8339|16|73|12|1 
45165|6352|4447|70|77|8|1 
41934|13693|5746|25|16|49|2
34399|9914|3308|77|91|15|1 
8358|7760|6274|66|73|39|1 
67553|9314|12826|61|73|33|1 
35355|13637|14818|80|7|8|1 
85888|10379|9617|34|61|44|1 
74042|9775|12896|18|73|8|1 
97344|10266|8397|31|73|28|1 
26743|9510|8947|70|73|32|1 
67177|9083|2481|57|43|2|5
89391|11448|8397|87|73|21|2
24975|10086|8575|5|73|33|2
33999|9152|15201|38|73|40|2
13161|12092|1361|86|43|17|1 
91188|10922|15379|46|61|2|2
5519|10505|8288|97|92|5|1 
14322|12942|11961|18|73|34|1 
41127|10650|8397|14|93|47|3
90217|13636|16719|36|11|1|5
88548|12417|7760|24|16|37|2
23822|10662|8397|58|37|20|4
87104|7750|9654|1|73|14|1 
61131|10729|7032|67|16|38|1 
33002|16895|985|87|73|25|3
99477|11677|4678|96|73|10|1 
47600|9390|17989|61|73|16|5
22814|10241|11160|88|73|18|1 
91144|11596|11435|84|15|45|2
75716|9278|15808|62|73|22|2
49618|8586|16287|96|73|13|5
86204|11147|4288|60|95|42|1 
93160|8334|6885|61|73|6|1 
94218|8149|18337|13|73|40|2
40439|8694|9740|93|41|1|5
11605|11500|16868|5|73|1|1 
30190|10322|8397|75|29|49|1 
35329|11690|2682|2|22|14|1 
46415|6879|17646|86|30|35|1 
15489|5559|631|31|73|23|2
65607|10361|7919|72|1|39|1 
97949|11186|19819|78|73|48|1 
78331|11498|9541|99|73|37|4
56997|12494|8397|34|73|45|1 
32842|8183|8430|18|73|48|3
65619|6806|19792|90|73|42|4
35177|2032|8397|45|95|42|2
49230|9494|8397|30|73|1|1 
59949|10498|18400|74|66|12|1 
91111|8650|16719|71|73|4|1 
99721|10090|8397|32|73|21|1 
22936|10912|18767|45|73|47|1 
12841|10633|14529|61|75|39|1 
32152|10724|5746|61|73|21|1 
23552|13746|10084|51|73|12|1 
52500|8966|6087|86|73|41|1 
28052|13742|8397|98|73|40|1 
37706|12756|19548|43|22|45|1 
92162|11088|15006|1|73|28|1 
12315|7693|13413|96|16|34|2
12757|19429|10947|6|51|17|1 
28092|10594|8397|27|85|49|1 
33048|13036|5746|58|31|34|1 
46153|6587|8397|61|22|17|1 
94855|11668|5746|80|73|13|3
36037|19821|8397|90|73|22|1 
68368|9931|11077|75|73|29|1 
83507|9651|17176|55|73|26|1 
72054|8702|8397|66|73|40|2
35190|12211|1146|52|73|33|5
32453|9878|8397|100|73|1|1 
45099|11597|9602|27|73|44|5
80380|7581|8397|44|73|43|5
94453|11450|11994|84|73|23|5
51175|13480|7277|37|73|30|1 
85107|6584|8927|42|78|16|1 
24512|11437|14694|18|73|20|1 
22402|8455|18573|17|73|4|4
68278|9708|8397|58|15|2|1 
92698|8342|8397|97|76|30|2
15387|19088|8397|45|73|7|1 
96731|11434|7390|61|73|6|1 
16267|10826|8397|49|78|21|4
56722|7450|16719|5|31|43|1 
24109|11473|8397|23|72|17|2
59271|6282|16032|14|27|10|5
42481|8839|6274|26|1|31|1 
52663|11469|8397|98|73|11|1 
54991|7592|2288|37|73|34|1 
41615|9250|14689|69|73|21|1 
44649|6306|11673|63|39|12|1 
10869|11416|19644|44|91|8|1 
44431|5804|8424|90|73|21|1 
4832|8612|6885|75|73|6|1 
93954|7633|12775|49|73|42|1 
64991|12706|18107|48|73|16|1 
3861|11899|15901|70|50|49|1 
21625|10684|8397|22|73|19|5
3742|11893|19819|17|73|49|2
94691|12499|8397|22|9|3|1 
76877|13095|8397|60|73|4|1 
18281|8003|7886|55|73|24|1 
69771|19702|8397|43|73|45|5
77535|9941|8397|87|21|43|1 
75006|18699|1130|89|73|22|1 
7055|8848|6885|28|73|37|1 
69250|19340|811|28|73|32|3
53994|9821|8397|68|22|47|1 
44981|7781|2598|30|92|4|1 
4569|8232|7572|67|60|3|4
19800|10290|8397|21|73|26|4
5303|12153|19159|59|73|40|2
40729|7187|8397|16|73|37|1 
98858|6255|4973|40|92|38|4
67013|9195|8397|64|1|3|1 
20867|8888|8036|16|73|45|1 
90937|12109|5653|22|73|41|5
43116|12632|14689|77|14|8|1 
21602|11234|8397|73|92|45|1 
2151|10076|8397|20|73|33|1 
95582|6563|8397|96|73|13|1 
58221|7375|10158|80|64|1|1 
54784|9844|17733|25|73|39|1 
38204|13406|1987|10|73|33|1 
579|14302|12940|88|1|29|2
18449|10771|8397|13|73|40|1 
79493|11431|8397|55|73|22|1 
82440|9035|7079|31|73|45|2
17631|8966|1873|4|73|43|3
94169|15501|14446|57|95|12|1 
53741|8137|8189|65|85|45|3
58906|9490|16770|86|73|42|1 
87212|9274|8424|13|92|14|1 
20551|11672|8397|49|73|39|1 
34249|11002|9278|45|44|33|1 
24315|6735|12387|31|66|5|1 
97013|11243|3412|17|73|47|3
93311|10959|8397|22|75|4|1 
45364|7270|8910|47|41|9|1 
91941|11198|7911|38|63|20|1 
37211|9154|8397|82|95|14|1 
89972|7719|11896|61|97|49|1 
26113|9659|12009|88|73|3|2
7268|13314|8397|46|29|30|4
66839|11667|8268|27|26|4|2
69014|10923|10316|70|73|15|1 
38510|10335|6670|39|86|35|1 
86133|8109|8342|76|73|40|2
33438|9713|1381|81|48|38|4
94654|11810|8397|22|73|25|4
19394|8041|1146|25|73|10|1 
48436|11290|7186|34|73|21|4
8118|9701|16719|33|73|9|3
58374|11967|8397|3|95|8|1 
2487|13254|8397|66|43|4|4
91463|9069|4095|79|73|20|1 
93810|7548|12578|68|73|47|1 
55302|8858|15172|69|14|22|1 
97470|11976|8397|72|58|47|1 
79038|8861|11419|37|73|11|5
15184|8479|5746|80|46|39|1 
11763|11434|8397|66|16|2|1 
71993|13942|5696|38|61|44|4
74569|13280|8397|14|95|1|1 
53836|9339|12236|7|32|31|2
63124|7159|18400|62|73|12|1 
56039|8839|5676|48|92|9|2
49299|8630|8397|3|63|28|1 
74815|8662|8397|38|73|5|1 
75673|10872|11106|32|92|48|4
72416|11890|564|77|73|19|1 
58340|12297|17989|92|42|47|5
71455|9096|2838|49|73|2|1 
99304|8563|16675|42|27|5|3
47176|7330|8397|43|73|16|1 
55491|8809|5105|19|73|38|2
15120|12836|6373|25|73|8|1 
45436|10456|5912|41|92|9|1 
93760|12945|8397|82|73|19|1 
85431|13228|13072|24|18|1|1 
24536|6297|12556|70|73|8|3
16060|9198|12935|56|11|6|1 
80083|9343|8397|67|73|28|1 
95984|6108|6885|54|25|46|1 
91926|9882|8397|94|73|5|1 
59072|7677|8621|46|91|21|1 
82032|6851|13450|65|94|27|4
70450|15401|12015|91|73|4|1 
50799|11843|8397|2|73|10|1 
56732|9593|6326|41|77|15|1 
49330|12251|19580|48|70|25|2
91465|13238|605|51|32|9|1 
25626|1182|5696|97|73|39|3
